"file","chisq","df","npar","pvalue","rmsea","srmr","nnfi","cfi","bic","aic","logl","status"
"49",743.7397,202,427,0,0.1736,0.0868,-0.2059,0.5658,5178.8439,4116.1962,-1631.0981,"converged normally"
"51",732.2584,259,370,0,0.1433,0.0823,0.0759,0.5734,5432.9898,4512.1944,-1886.0972,"converged normally"
"52",1781.8617,311,318,0,0.2305,0.1305,-0.3576,0.2474,3848.596,3057.2096,-1210.6048,"converged normally"
"53",368.5522,349,280,0.2261,0.0228,0.079,0.9205,0.9505,5896.8712,5145.8745,-2292.9372,"converged normally"
"56",1530.8299,239,390,0,0.2451,0.1075,-0.4264,0.3923,3416.2233,2441.2975,-830.6488,"converged normally"
"58",543.6087,181,448,0,0.1468,0.0815,-0.0042,0.676,5528.821,4394.2164,-1749.1082,"converged normally"
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"computationally singular"
"61",364.5349,190,439,0,0.1016,0.066,0.4408,0.8106,4847.9851,3755.4738,-1438.7369,"converged normally"
"63",1825.3909,286,343,0,0.2446,0.0961,-0.4794,0.2458,4101.494,3244.0593,-1279.0296,"converged normally"
"66",1132.915,227,402,0,0.205,0.087,-0.464,0.4076,5248.8325,4222.174,-1709.087,"converged normally"
"67",352.6888,337,292,0.2674,0.022,0.0859,0.9174,0.9504,5719.672,4970.8823,-2193.4412,"converged normally"
"68",852.7845,244,385,0,0.1665,0.076,0.041,0.5829,4530.534,3568.1073,-1399.0536,"converged normally"
"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"computationally singular"
"71",2137.6627,328,301,0,0.249,0.1103,-0.2827,0.2501,4774.4639,4025.3843,-1711.6922,"converged normally"
"72",298.1072,268,361,0.0997,0.0348,0.0757,0.8956,0.9501,3443.1242,2528.8558,-903.4279,"converged normally"
"73",312.8837,290,339,0.1701,0.0298,0.0788,0.9136,0.9553,4995.16,4151.5123,-1736.7561,"converged normally"
"74",347.6149,329,300,0.2302,0.0251,0.0954,0.9208,0.9535,4908.6288,4158.6859,-1779.3429,"converged normally"
"76",1556.3586,270,359,0,0.2151,0.1018,-0.2734,0.3871,4166.3464,3220.4787,-1251.2393,"converged normally"
"77",1523.5605,243,386,0,0.2296,0.0971,-0.3845,0.4003,5016.5064,4010.9107,-1619.4553,"converged normally"
"78",1610.6858,282,347,0,0.2193,0.0871,-0.2081,0.3927,3990.8093,3093.8255,-1199.9128,"converged normally"
"80",1881.2371,317,312,0,0.2342,0.1433,-0.3981,0.21,3641.1227,2861.1821,-1118.5911,"converged normally"
"81",357.5261,337,292,0.2117,0.0252,0.0803,0.9181,0.9508,5586.9785,4838.1888,-2127.0944,"converged normally"
"82",655.2056,400,229,0,0.0847,0.1061,0.0883,0.3499,4471.112,3901.2143,-1721.6071,"converged normally"
"84",348.05,320,309,0.1348,0.0314,0.0896,0.9154,0.9518,4911.8382,4142.8496,-1762.4248,"converged normally"
"85",395.4088,137,492,0,0.1456,0.0652,-0.1224,0.7259,5130.5363,3906.1272,-1461.0636,"converged normally"
"86",358.3223,337,292,0.2032,0.0261,0.0725,0.9175,0.9504,5533.335,4793.816,-2104.908,"converged normally"
"87",1331.2546,316,313,0,0.19,0.1043,-0.1143,0.3723,4760.5298,3981.5866,-1677.7933,"converged normally"
"88",2004.8408,322,307,0,0.2423,0.1022,-0.316,0.2447,4761.2336,3997.2222,-1691.6111,"converged normally"
"89",1882.5406,355,274,0,0.2187,0.1443,-0.1236,0.289,5100.9079,4415.96,-1933.98,"converged normally"
"90",2230.8815,369,260,0,0.2368,0.1491,-0.1576,0.2386,3177.9103,2527.9598,-1003.9799,"converged normally"
"92",1769.2556,271,358,0,0.2478,0.0873,-0.3145,0.365,3380.6758,2485.7439,-884.872,"converged normally"
"93",2364.8722,331,298,0,0.2628,0.1032,-0.2902,0.2388,4431.0191,3689.4054,-1546.7027,"converged normally"
"95",2413.8065,330,299,0,0.2664,0.1089,-0.2307,0.276,3758.0298,3013.9275,-1207.9638,"converged normally"
"96",2113.2439,315,314,0,0.2533,0.1298,-0.2516,0.2972,4479.3272,3697.8954,-1534.9477,"converged normally"
"98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"computationally singular"
"99",2331.3449,349,280,0,0.2512,0.1255,-0.2128,0.2455,3581.0478,2881.1011,-1160.5505,"converged normally"
